/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0023m.nc
2016-04-15,-1.72659862041
2016-04-16,-1.72064447403
2016-04-17,-1.72009170055
2016-04-18,-1.72297632694
2016-04-19,-1.71935212612
2016-04-20,-1.67742359638
2016-04-21,-1.69592642784
2016-04-22,-1.6985180378
2016-04-23,-1.61287295818
2016-04-24,-1.56109857559
2016-04-25,-1.57293188572
2016-04-26,-1.56576454639
2016-04-27,-1.59799861908
2016-04-28,-1.57854580879
2016-04-29,-1.51326036453
2016-04-30,-1.50352287292
2016-05-01,-1.51732289791
2016-05-02,-1.50948679447
2016-05-03,-1.50324511528
2016-05-04,-1.45516455173
2016-05-05,-1.47640907764
2016-05-06,-1.51386809349
2016-05-07,-1.46828961372
2016-05-08,-1.43906116486
2016-05-09,-1.39226663113
2016-05-10,-1.40293955803
2016-05-11,-1.47594439983
2016-05-12,-1.41625416279
2016-05-13,-1.32719171047
2016-05-14,-1.36946880817
2016-05-15,-1.38233816624
2016-05-16,-1.34530210495
2016-05-17,-1.32529580593
2016-05-18,-1.28726112843
2016-05-19,-1.32851111889
2016-05-20,-1.29718744755
2016-05-21,-1.38212156296
2016-05-22,-1.20218813419
2016-05-23,-1.06215906143
2016-05-24,-1.20280003548
2016-05-25,-1.13875901699
2016-05-26,-1.32519161701
2016-05-27,-1.2772860527
2016-05-28,-1.26866877079
2016-05-29,-1.3466937542
2016-05-30,-1.30892157555
2016-05-31,-1.36063754559
2016-06-01,-1.30144584179
2016-06-02,-1.31698894501
2016-06-03,-1.27196741104
2016-06-04,-1.15370619297
2016-06-05,-1.20508754253
2016-06-06,-0.883738219738
2016-06-07,-0.660836100578
2016-06-08,-0.671029150486
2016-06-09,-0.609720826149
2016-06-10,-0.916003465652
2016-06-11,-0.909136116505
2016-06-12,-0.930467367172
2016-06-13,-0.871141672134
2016-06-14,-1.10901939869
2016-06-15,-0.963249981403
2016-06-16,-0.759984016418
2016-06-17,-1.03556108475
2016-06-18,-1.27164721489
2016-06-19,-1.20283818245
2016-06-20,-1.46378397942
2016-06-21,-1.48609995842
2016-06-22,-1.42975831032
2016-06-23,-1.34256315231
2016-06-24,-1.32193541527
2016-06-25,-1.3885409832
2016-06-26,-1.40517985821
2016-06-27,-1.35879027843
2016-06-28,-1.34218680859
2016-06-29,-1.28867292404
2016-06-30,-1.30001878738
2016-07-01,-1.27391386032
2016-07-02,-1.26929855347
2016-07-03,-1.28966808319
2016-07-04,-1.27030837536
2016-07-05,-1.25083744526
2016-07-06,-1.24334859848
2016-07-07,-1.23747503757
2016-07-08,-1.2805917263
2016-07-09,-1.34124648571
2016-07-10,-1.32817912102
2016-07-11,-1.24867224693
2016-07-12,-1.26962566376
2016-07-13,-1.19214653969
2016-07-14,-1.16899371147
2016-07-15,-1.10701107979
2016-07-16,-1.02888059616
2016-07-17,-1.06100416183
2016-07-18,-1.06300699711
2016-07-19,-0.910054147243
2016-07-20,-0.932206273079
2016-07-21,-0.532488167286
2016-07-22,-0.288211792707
2016-07-23,-0.485954165459
2016-07-24,-0.607162475586
2016-07-25,-0.495148599148
2016-07-26,-0.32865139842
2016-07-27,-0.361489593983
2016-07-28,-0.44498193264
2016-07-29,-0.671752750874
2016-07-30,-0.944194436073
2016-07-31,-0.840592384338
2016-08-01,-0.801867365837
2016-08-02,-0.865443766117
2016-08-03,-0.796761095524
2016-08-04,-1.16232085228
2016-08-05,-1.19819998741
2016-08-06,-1.08434092999
2016-08-07,-0.823827087879
2016-08-08,-1.22803473473
2016-08-09,-1.32783961296
2016-08-10,-1.25198888779
2016-08-11,-1.29046106339
2016-08-12,-1.18839657307
2016-08-13,-1.02170968056
2016-08-14,-0.736693739891
2016-08-15,-0.704719424248
2016-08-16,-0.741463899612
2016-08-17,-1.03505694866
2016-08-18,-0.989586114883
2016-08-19,0.193972915411
2016-08-20,0.000522223883308
2016-08-21,-0.45066806674
2016-08-22,-0.551027059555
2016-08-23,-0.216499999166
2016-08-24,0.0108736120164
2016-08-25,-0.345471531153
2016-08-26,-0.423484027386
2016-08-27,-0.658875703812
2016-08-28,-0.509959697723
2016-08-29,-0.518002092838
2016-08-30,-0.484554857016
2016-08-31,-0.135978475213
2016-09-01,0.476020842791
2016-09-02,0.484255552292
2016-09-03,-0.508758306503
2016-09-04,-0.641545832157
2016-09-05,-0.989715278149
2016-09-06,-0.225810408592
2016-09-07,1.11686527729
2016-09-08,2.11660075188
2016-09-09,2.27232718468
2016-09-10,1.38079166412
2016-09-11,0.494356244802
2016-09-12,0.326938182116
2016-09-13,2.86354994774
2016-09-14,2.04126238823
2016-09-15,4.03911685944
2016-09-16,7.99749708176
2016-09-17,7.45678472519
2016-09-18,6.69744300842
2016-09-19,6.76714515686
2016-09-20,6.72373533249
2016-09-21,6.83299922943
2016-09-22,7.72466659546
2016-09-23,7.47763252258
2016-09-24,8.15247535706
2016-09-25,8.17786502838

/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0040m.nc
,0
2015-09-24,-1.02728331089
2015-09-25,-1.00527846813
2015-09-26,-0.973622918129
2015-09-27,-1.01909720898
2015-09-28,-1.0257409811
2015-09-29,-1.0002964735
2015-09-30,-1.00809717178
2015-10-01,-1.00531256199
2015-10-02,-0.964832663536
2015-10-03,-1.18820691109
2015-10-04,-1.13041591644
2015-10-05,-1.01449024677
2015-10-06,-0.966279864311
2015-10-07,-1.11298191547
2015-10-08,-1.19837498665
2015-10-09,-1.17179369926
2015-10-10,-1.02258265018
2015-10-11,-1.17666661739
2015-10-12,-1.24408471584
2015-10-13,-1.06634092331
2015-10-14,-0.995068073273
2015-10-15,-1.11097085476
2015-10-16,-1.19637644291
2015-10-17,-1.22725975513
2015-10-18,-1.15365552902
2015-10-19,-1.19518399239
2015-10-20,-1.19853401184
2015-10-21,-1.18687772751
2015-10-22,-1.15175485611
2015-10-23,-1.01280069351
2015-10-24,-0.976398587227
2015-10-25,-0.728420138359
2015-10-26,-0.907333314419
2015-10-27,-0.862084031105
2015-10-28,3.15382909775
2015-10-29,3.90453195572
2015-10-30,3.77547001839
2015-10-31,2.85644578934
2015-11-01,2.7698097229
2015-11-02,2.99039363861
2015-11-03,3.71378827095
2015-11-04,3.23548960686
2015-11-05,2.65087842941
2015-11-06,3.53922152519
2015-11-07,3.47017979622
2015-11-08,3.30842161179
2015-11-09,1.86792707443
2015-11-10,2.16575908661
2015-11-11,2.70403194427
2015-11-12,2.56137228012
2015-11-13,2.37191534042
2015-11-14,2.1803123951
2015-11-15,2.05364227295
2015-11-16,1.75972151756
2015-11-17,1.67221045494
2015-11-18,1.50332152843
2015-11-19,1.21207296848
2015-11-20,0.996018052101
2015-11-21,0.950369417667
2015-11-22,0.8774548769
2015-11-23,0.839601397514
2015-11-24,0.808722913265
2015-11-25,0.823977768421
2015-11-26,0.71708470583
2015-11-27,0.615928471088
2015-11-28,0.543849289417
2015-11-29,0.551225721836
2015-11-30,0.520313203335
2015-12-01,0.494718760252
2015-12-02,0.452964574099
2015-12-03,0.403521537781
2015-12-04,0.331847906113
2015-12-05,0.222490280867
2015-12-06,0.126555562019
2015-12-07,0.0536756962538
2015-12-08,0.0094145834446
2015-12-09,-0.250076383352
2015-12-10,-0.523249983788
2015-12-11,-0.586834728718
2015-12-12,-0.554786801338
2015-12-13,-0.634196519852
2015-12-14,-0.736298620701
2015-12-15,-0.924609720707
2015-12-16,-0.962780535221
2015-12-17,-0.977277755737
2015-12-18,-1.10880899429
2015-12-19,-1.18054449558
2015-12-20,-1.19129443169
2015-12-21,-1.27311456203
2015-12-22,-1.33178961277
2015-12-23,-1.48707079887
2015-12-24,-1.63418054581
2015-12-25,-1.5899784565
2015-12-26,-1.42721521854
2015-12-27,-1.3431353569
2015-12-28,-1.53562641144
2015-12-29,-1.43217360973
2015-12-30,-1.34974932671
2015-12-31,-1.66618263721
2016-01-01,-1.322894454
2016-01-02,-1.47594928741
2016-01-03,-1.68972849846
2016-01-04,-1.71830141544
2016-01-05,-1.69973540306
2016-01-06,-1.62652146816
2016-01-07,-1.59423816204
2016-01-08,-1.26064372063
2016-01-09,-1.1676388979
2016-01-10,-1.23570907116
2016-01-11,-1.22262644768
2016-01-12,-1.15843129158
2016-01-13,-1.25047850609
2016-01-14,-1.27145421505
2016-01-15,-1.34133195877
2016-01-16,-1.61832153797
2016-01-17,-1.68393051624
2016-01-18,-1.59040343761
2016-01-19,-1.00489091873
2016-01-20,-0.834696531296
2016-01-21,-0.956199288368
2016-01-22,-1.33603608608
2016-01-23,-1.23142433167
2016-01-24,-1.47346532345
2016-01-25,-1.32448542118
2016-01-26,-1.57626950741
2016-01-27,-1.67572641373
2016-01-28,-1.59745836258
2016-01-29,-1.75474309921
2016-01-30,-1.75085759163
2016-01-31,-1.74900484085
2016-02-01,-1.74706804752
2016-02-02,-1.7453263998
2016-02-03,-1.74051737785
2016-02-04,-1.74346601963
2016-02-05,-1.74427080154
2016-02-06,-1.74571669102
2016-02-07,-1.74551045895
2016-02-08,-1.74520838261
2016-02-09,-1.74464023113
2016-02-10,-1.74472773075
2016-02-11,-1.74484717846
2016-02-12,-1.74572432041
2016-02-13,-1.74427986145
2016-02-14,-1.74419093132
2016-02-15,-1.74340415001
2016-02-16,-1.74245142937
2016-02-17,-1.74287986755
2016-02-18,-1.74523961544
2016-02-19,-1.7461117506
2016-02-20,-1.74538195133
2016-02-21,-1.74666106701
2016-02-22,-1.74644863605
2016-02-23,-1.74269235134
2016-02-24,-1.74032711983
2016-02-25,-1.7451236248
2016-02-26,-1.74908542633
2016-02-27,-1.7493493557
2016-02-28,-1.7506736517
2016-02-29,-1.75526595116
2016-03-01,-1.75446736813
2016-03-02,-1.753729105
2016-03-03,-1.74629724026
2016-03-04,-1.74168884754
2016-03-05,-1.73754787445
2016-03-06,-1.7235263586
2016-03-07,-1.72067916393
2016-03-08,-1.72129786015
2016-03-09,-1.73862504959
2016-03-10,-1.74169588089
2016-03-11,-1.74526393414
2016-03-12,-1.74174511433
2016-03-13,-1.73884928226
2016-03-14,-1.7476708889
2016-03-15,-1.74621665478
2016-03-16,-1.74622917175
2016-03-17,-1.7421875
2016-03-18,-1.72767913342
2016-03-19,-1.71904587746
2016-03-20,-1.71840620041
2016-03-21,-1.71464788914
2016-03-22,-1.71643126011
2016-03-23,-1.71795761585
2016-03-24,-1.71364092827
2016-03-25,-1.71952497959
2016-03-26,-1.72283685207
2016-03-27,-1.71711599827
2016-03-28,-1.70488476753
2016-03-29,-1.7036472559
2016-03-30,-1.6948236227
2016-03-31,-1.7093681097
2016-04-01,-1.72924935818
2016-04-02,-1.73303472996
2016-04-03,-1.73699164391
2016-04-04,-1.73199236393
2016-04-05,-1.72893953323
2016-04-06,-1.725684762
2016-04-07,-1.70980346203
2016-04-08,-1.71894860268
2016-04-09,-1.73375070095
2016-04-10,-1.73837566376
2016-04-11,-1.73552012444
2016-04-12,-1.72846460342
2016-04-13,-1.72813332081
2016-04-14,-1.73005068302
2016-04-15,-1.72948396206
2016-04-16,-1.72229027748
2016-04-17,-1.72006106377
2016-04-18,-1.72233748436
2016-04-19,-1.71911871433
2016-04-20,-1.67610621452
2016-04-21,-1.69725835323
2016-04-22,-1.6973618269
2016-04-23,-1.63846874237
2016-04-24,-1.52386939526
2016-04-25,-1.53501939774
2016-04-26,-1.53534579277
2016-04-27,-1.66411876678
2016-04-28,-1.67500829697
2016-04-29,-1.56590342522
2016-04-30,-1.50097227097
2016-05-01,-1.50720560551
2016-05-02,-1.49385142326
2016-05-03,-1.50927782059
2016-05-04,-1.58959305286
2016-05-05,-1.64917218685
2016-05-06,-1.63365769386
2016-05-07,-1.54043269157
2016-05-08,-1.49604022503
2016-05-09,-1.47994720936
2016-05-10,-1.51624369621
2016-05-11,-1.57453536987
2016-05-12,-1.55309581757
2016-05-13,-1.42831730843
2016-05-14,-1.41963469982
2016-05-15,-1.42850697041
2016-05-16,-1.35784161091
2016-05-17,-1.35058200359
2016-05-18,-1.42348539829
2016-05-19,-1.51814234257
2016-05-20,-1.46365690231
2016-05-21,-1.49182713032
2016-05-22,-1.46705973148
2016-05-23,-1.20044445992
2016-05-24,-1.23409926891
2016-05-25,-1.3956193924
2016-05-26,-1.44528889656
2016-05-27,-1.41301941872
2016-05-28,-1.42678678036
2016-05-29,-1.42756807804
2016-05-30,-1.46593475342
2016-05-31,-1.48378813267
2016-06-01,-1.48311042786
2016-06-02,-1.42923331261
2016-06-03,-1.37790763378
2016-06-04,-1.35943543911
2016-06-05,-1.3662930727
2016-06-06,-1.3205499649
2016-06-07,-1.22193467617
2016-06-08,-1.25335204601
2016-06-09,-1.27444374561
2016-06-10,-1.31366741657
2016-06-11,-1.30558609962
2016-06-12,-1.25732505322
2016-06-13,-1.19695556164
2016-06-14,-1.32500970364
2016-06-15,-1.26947081089
2016-06-16,-1.3159430027
2016-06-17,-1.43910837173
2016-06-18,-1.49806320667
2016-06-19,-1.37710976601
2016-06-20,-1.47711181641
2016-06-21,-1.59063053131
2016-06-22,-1.58386111259
2016-06-23,-1.54573893547
2016-06-24,-1.52379584312
2016-06-25,-1.55011177063
2016-06-26,-1.56017017365
2016-06-27,-1.56287634373
2016-06-28,-1.54977011681
2016-06-29,-1.51364445686
2016-06-30,-1.48773610592
2016-07-01,-1.50229370594
2016-07-02,-1.50948059559
2016-07-03,-1.51204097271
2016-07-04,-1.49558198452
2016-07-05,-1.46721661091
2016-07-06,-1.50136387348
2016-07-07,-1.5217499733
2016-07-08,-1.51327848434
2016-07-09,-1.4943305254
2016-07-10,-1.49321949482
2016-07-11,-1.46048676968
2016-07-12,-1.44436943531
2016-07-13,-1.43701183796
2016-07-14,-1.43387019634
2016-07-15,-1.41060137749
2016-07-16,-1.37426948547
2016-07-17,-1.39016532898
2016-07-18,-1.4267166853
2016-07-19,-1.31264305115
2016-07-20,-1.28977572918
2016-07-21,-1.28093886375
2016-07-22,-1.23793816566
2016-07-23,-1.30114722252
2016-07-24,-1.27386522293
2016-07-25,-1.28989374638
2016-07-26,-1.2927082777
2016-07-27,-1.33697843552
2016-07-28,-1.3262784481
2016-07-29,-1.36057710648
2016-07-30,-1.40117359161
2016-07-31,-1.3745111227
2016-08-01,-1.37769722939
2016-08-02,-1.34462296963
2016-08-03,-1.33925139904
2016-08-04,-1.40579164028
2016-08-05,-1.39244103432
2016-08-06,-1.35262084007
2016-08-07,-1.33428823948
2016-08-08,-1.35257983208
2016-08-09,-1.41466534138
2016-08-10,-1.42456185818
2016-08-11,-1.38964724541
2016-08-12,-1.35917913914
2016-08-13,-1.32200551033
2016-08-14,-1.31810975075
2016-08-15,-1.31367981434
2016-08-16,-1.31318259239
2016-08-17,-1.34843122959
2016-08-18,-1.33846592903
2016-08-19,-1.29361879826
2016-08-20,-1.25109517574
2016-08-21,-1.29625070095
2016-08-22,-1.30956113338
2016-08-23,-1.25888121128
2016-08-24,-1.25449514389
2016-08-25,-1.20224380493
2016-08-26,-1.24154376984
2016-08-27,-1.22414791584
2016-08-28,-1.19192147255
2016-08-29,-1.18923056126
2016-08-30,-1.1716375351
2016-08-31,-1.16253399849
2016-09-01,-1.16002225876
2016-09-02,-1.15562009811
2016-09-03,-1.15765976906
2016-09-04,-1.18697297573
2016-09-05,-1.19234097004
2016-09-06,-1.13490414619
2016-09-07,-0.934258341789
2016-09-08,-0.768723607063
2016-09-09,-0.822951376438
2016-09-10,-0.784550726414
2016-09-11,-1.18121945858
2016-09-12,-1.11167216301
2016-09-13,-0.889439582825
2016-09-14,-0.958182632923
2016-09-15,-0.326686114073
2016-09-16,1.86480212212
2016-09-17,0.998986124992
2016-09-18,-0.182047918439
2016-09-19,-0.411493748426
2016-09-20,-0.632770121098
2016-09-21,-0.832439601421
2016-09-22,-0.968202114105
2016-09-23,-0.961699306965
2016-09-24,-0.922759711742
2016-09-25,-0.819463133812

/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0045m.nc
,0
2015-09-24,-1.03587079048
2015-09-25,-1.01468122005
2015-09-26,-0.975140273571
2015-09-27,-1.02438127995
2015-09-28,-1.03373336792
2015-09-29,-1.00299239159
2015-09-30,-1.01394581795
2015-10-01,-1.01185834408
2015-10-02,-1.06640696526
2015-10-03,-1.19789719582
2015-10-04,-1.15619516373
2015-10-05,-1.09089100361
2015-10-06,-1.07713401318
2015-10-07,-1.12700212002
2015-10-08,-1.20743536949
2015-10-09,-1.1909070015
2015-10-10,-1.04906177521
2015-10-11,-1.18725204468
2015-10-12,-1.2471985817
2015-10-13,-1.0715534687
2015-10-14,-0.991395831108
2015-10-15,-1.11168956757
2015-10-16,-1.21139788628
2015-10-17,-1.24833893776
2015-10-18,-1.22839653492
2015-10-19,-1.24212360382
2015-10-20,-1.2381721735
2015-10-21,-1.2224701643
2015-10-22,-1.20347428322
2015-10-23,-1.17487502098
2015-10-24,-1.162561059
2015-10-25,-1.087870121
2015-10-26,-1.11388266087
2015-10-27,-1.15417563915
2015-10-28,-1.07195138931
2015-10-29,0.331573605537
2015-10-30,-0.0813034772873
2015-10-31,-0.20432291925
2015-11-01,-1.03809928894
2015-11-02,-0.289296537638
2015-11-03,-0.542581260204
2015-11-04,-0.999308347702
2015-11-05,-1.00319862366
2015-11-06,-0.927304148674
2015-11-07,1.41697704792
2015-11-08,1.03899586201
2015-11-09,-1.08845698833
2015-11-10,-0.803802073002
2015-11-11,0.469936817884
2015-11-12,-0.818078458309
2015-11-13,-0.829077064991
2015-11-14,-0.434271514416
2015-11-15,-0.183390274644
2015-11-16,0.544857621193
2015-11-17,1.68805968761
2015-11-18,1.28220832348
2015-11-19,1.17964577675
2015-11-20,0.996129870415
2015-11-21,0.951529145241
2015-11-22,0.884783327579
2015-11-23,0.846274316311
2015-11-24,0.811980545521
2015-11-25,0.827305555344
2015-11-26,0.71947914362
2015-11-27,0.6177277565
2015-11-28,0.545831263065
2015-11-29,0.557044446468
2015-11-30,0.528117358685
2015-12-01,0.50157225132
2015-12-02,0.465105563402
2015-12-03,0.412073612213
2015-12-04,0.336527079344
2015-12-05,0.224181950092
2015-12-06,0.127924993634
2015-12-07,0.0554013885558
2015-12-08,0.0107826385647
2015-12-09,-0.249482646585
2015-12-10,-0.52196252346
2015-12-11,-0.58613473177
2015-12-12,-0.552730560303
2015-12-13,-0.632411777973
2015-12-14,-0.736297249794
2015-12-15,-0.922816693783
2015-12-16,-0.942072212696
2015-12-17,-0.937144458294
2015-12-18,-1.1033346653
2015-12-19,-1.18013477325
2015-12-20,-1.19054996967
2015-12-21,-1.27129030228
2015-12-22,-1.32917356491
2015-12-23,-1.46809029579
2015-12-24,-1.63259935379
2015-12-25,-1.59011113644
2015-12-26,-1.4270721674
2015-12-27,-1.33322501183
2015-12-28,-1.53467988968
2015-12-29,-1.43227565289
2015-12-30,-1.35012078285
2015-12-31,-1.66596114635
2016-01-01,-1.22317433357
2016-01-02,-1.43058955669
2016-01-03,-1.66563546658
2016-01-04,-1.71717083454
2016-01-05,-1.67162287235
2016-01-06,-1.57044994831
2016-01-07,-1.55431950092
2016-01-08,-1.25577223301
2016-01-09,-1.15998196602
2016-01-10,-1.22875213623
2016-01-11,-1.21980690956
2016-01-12,-1.13080203533
2016-01-13,-1.20429587364
2016-01-14,-1.21276664734
2016-01-15,-1.27698683739
2016-01-16,-1.58523476124
2016-01-17,-1.68064928055
2016-01-18,-1.58911526203
2016-01-19,-0.989013195038
2016-01-20,-0.802929162979
2016-01-21,-0.888082623482
2016-01-22,-1.15288543701
2016-01-23,-0.835529148579
2016-01-24,-1.28720760345
2016-01-25,-1.19820213318
2016-01-26,-1.57417988777
2016-01-27,-1.67658615112
2016-01-28,-1.59634518623
2016-01-29,-1.75508821011
2016-01-30,-1.75108265877
2016-01-31,-1.749122262
2016-02-01,-1.7471909523
2016-02-02,-1.74550700188
2016-02-03,-1.74166250229
2016-02-04,-1.74353265762
2016-02-05,-1.74434578419
2016-02-06,-1.7457562685
2016-02-07,-1.74564516544
2016-02-08,-1.74531948566
2016-02-09,-1.74472355843
2016-02-10,-1.74482500553
2016-02-11,-1.74494791031
2016-02-12,-1.74582505226
2016-02-13,-1.7445152998
2016-02-14,-1.74394857883
2016-02-15,-1.74314022064
2016-02-16,-1.74229168892
2016-02-17,-1.74296665192
2016-02-18,-1.74535763264
2016-02-19,-1.74621391296
2016-02-20,-1.74552500248
2016-02-21,-1.74674999714
2016-02-22,-1.74654722214
2016-02-23,-1.74097573757
2016-02-24,-1.73071527481
2016-02-25,-1.74376320839
2016-02-26,-1.74922430515
2016-02-27,-1.7494250536
2016-02-28,-1.75079584122
2016-02-29,-1.75540065765
2016-03-01,-1.75458753109
2016-03-02,-1.75381112099
2016-03-03,-1.7468020916
2016-03-04,-1.74175417423
2016-03-05,-1.73681592941
2016-03-06,-1.72133338451
2016-03-07,-1.71981596947
2016-03-08,-1.72074723244
2016-03-09,-1.73869788647
2016-03-10,-1.74172782898
2016-03-11,-1.74523198605
2016-03-12,-1.74190211296
2016-03-13,-1.73901534081
2016-03-14,-1.74792432785
2016-03-15,-1.7465569973
2016-03-16,-1.7481367588
2016-03-17,-1.74510967731
2016-03-18,-1.73007154465
2016-03-19,-1.71852087975
2016-03-20,-1.71849310398
2016-03-21,-1.71464514732
2016-03-22,-1.71610760689
2016-03-23,-1.7178735733
2016-03-24,-1.71467852592
2016-03-25,-1.71970272064
2016-03-26,-1.72321593761
2016-03-27,-1.71748542786
2016-03-28,-1.7050819397
2016-03-29,-1.70372223854
2016-03-30,-1.69616115093
2016-03-31,-1.71009302139
2016-04-01,-1.72933268547
2016-04-02,-1.73332846165
2016-04-03,-1.73743128777
2016-04-04,-1.73207223415
2016-04-05,-1.73040211201
2016-04-06,-1.72686040401
2016-04-07,-1.71650004387
2016-04-08,-1.71896803379
2016-04-09,-1.73335695267
2016-04-10,-1.73857498169
2016-04-11,-1.73587703705
2016-04-12,-1.72893190384
2016-04-13,-1.72892427444
2016-04-14,-1.73273468018
2016-04-15,-1.73180139065
2016-04-16,-1.7240819931
2016-04-17,-1.72193825245
2016-04-18,-1.72337841988
2016-04-19,-1.71915483475
2016-04-20,-1.67151176929
2016-04-21,-1.69630897045
2016-04-22,-1.67602705956
2016-04-23,-1.64697849751
2016-04-24,-1.52921175957
2016-04-25,-1.51032912731
2016-04-26,-1.57838404179
2016-04-27,-1.71392226219
2016-04-28,-1.71256244183
2016-04-29,-1.68991112709
2016-04-30,-1.56755137444
2016-05-01,-1.54799306393
2016-05-02,-1.53622078896
2016-05-03,-1.61138260365
2016-05-04,-1.69551253319
2016-05-05,-1.68310976028
2016-05-06,-1.69099581242
2016-05-07,-1.65761458874
2016-05-08,-1.64037084579
2016-05-09,-1.61568963528
2016-05-10,-1.60634446144
2016-05-11,-1.6428180933
2016-05-12,-1.64835488796
2016-05-13,-1.62796533108
2016-05-14,-1.63228058815
2016-05-15,-1.59513962269
2016-05-16,-1.49250626564
2016-05-17,-1.4749007225
2016-05-18,-1.58532297611
2016-05-19,-1.61739516258
2016-05-20,-1.59840488434
2016-05-21,-1.54254865646
2016-05-22,-1.54071247578
2016-05-23,-1.42573952675
2016-05-24,-1.37200558186
2016-05-25,-1.4999486208
2016-05-26,-1.52053821087
2016-05-27,-1.50215697289
2016-05-28,-1.50344097614
2016-05-29,-1.5044631958
2016-05-30,-1.5244499445
2016-05-31,-1.53694093227
2016-06-01,-1.54098546505
2016-06-02,-1.51827704906
2016-06-03,-1.49465143681
2016-06-04,-1.50250828266
2016-06-05,-1.48314726353
2016-06-06,-1.51084649563
2016-06-07,-1.4997382164
2016-06-08,-1.51622498035
2016-06-09,-1.52088403702
2016-06-10,-1.46924519539
2016-06-11,-1.44040834904
2016-06-12,-1.49257850647
2016-06-13,-1.50249516964
2016-06-14,-1.5345569849
2016-06-15,-1.50039720535
2016-06-16,-1.56017708778
2016-06-17,-1.56545484066
2016-06-18,-1.56449449062
2016-06-19,-1.5263402462
2016-06-20,-1.55261456966
2016-06-21,-1.6043305397
2016-06-22,-1.60472297668
2016-06-23,-1.57938337326
2016-06-24,-1.57651185989
2016-06-25,-1.58528327942
2016-06-26,-1.59214234352
2016-06-27,-1.5923833847
2016-06-28,-1.58721315861
2016-06-29,-1.57487225533
2016-06-30,-1.57289862633
2016-07-01,-1.58033406734
2016-07-02,-1.56611871719
2016-07-03,-1.54051184654
2016-07-04,-1.51690208912
2016-07-05,-1.48715829849
2016-07-06,-1.52061593533
2016-07-07,-1.53551733494
2016-07-08,-1.52646875381
2016-07-09,-1.50221741199
2016-07-10,-1.50091528893
2016-07-11,-1.47705972195
2016-07-12,-1.4531069994
2016-07-13,-1.45076322556
2016-07-14,-1.45613467693
2016-07-15,-1.45174098015
2016-07-16,-1.45178127289
2016-07-17,-1.43539166451
2016-07-18,-1.44252157211
2016-07-19,-1.40602982044
2016-07-20,-1.39635133743
2016-07-21,-1.38937985897
2016-07-22,-1.37344443798
2016-07-23,-1.3807284832
2016-07-24,-1.37973952293
2016-07-25,-1.37755417824
2016-07-26,-1.37273335457
2016-07-27,-1.37107503414
2016-07-28,-1.36799860001
2016-07-29,-1.37522363663
2016-07-30,-1.40710139275
2016-07-31,-1.38328683376
2016-08-01,-1.38683617115
2016-08-02,-1.35400629044
2016-08-03,-1.35765135288
2016-08-04,-1.4137159586
2016-08-05,-1.40259790421
2016-08-06,-1.35653054714
2016-08-07,-1.33794379234
2016-08-08,-1.35670411587
2016-08-09,-1.41936802864
2016-08-10,-1.43410074711
2016-08-11,-1.40348815918
2016-08-12,-1.37040138245
2016-08-13,-1.33496463299
2016-08-14,-1.33264303207
2016-08-15,-1.33151459694
2016-08-16,-1.34843540192
2016-08-17,-1.36582911015
2016-08-18,-1.36854374409
2016-08-19,-1.32129585743
2016-08-20,-1.30518269539
2016-08-21,-1.31147503853
2016-08-22,-1.31315279007
2016-08-23,-1.27588331699
2016-08-24,-1.27096045017
2016-08-25,-1.26261174679
2016-08-26,-1.25621521473
2016-08-27,-1.24232912064
2016-08-28,-1.19404101372
2016-08-29,-1.19221389294
2016-08-30,-1.18190002441
2016-08-31,-1.19201183319
2016-09-01,-1.17644512653
2016-09-02,-1.17332434654
2016-09-03,-1.16589164734
2016-09-04,-1.18948888779
2016-09-05,-1.1935236454
2016-09-06,-1.19112634659
2016-09-07,-1.17896950245
2016-09-08,-1.21691179276
2016-09-09,-1.21354925632
2016-09-10,-1.19392359257
2016-09-11,-1.2441791296
2016-09-12,-1.19744718075
2016-09-13,-1.15022850037
2016-09-14,-1.10865068436
2016-09-15,-1.13751602173
2016-09-16,-1.17458546162
2016-09-17,-1.11306035519
2016-09-18,-1.09822010994
2016-09-19,-1.08601105213
2016-09-20,-1.07769930363
2016-09-21,-1.05034792423
2016-09-22,-1.06579935551
2016-09-23,-1.05706524849
2016-09-24,-0.997047245502
2016-09-25,-0.996921360493

/Users/bell/ecoraid/2015/Moorings/15bs8a/final_data/15bs8a_s39_0050m.nc
,0
2015-09-24,-1.03891670704
2015-09-25,-1.01784789562
2015-09-26,-0.971650719643
2015-09-27,-1.02801799774
2015-09-28,-1.03673124313
2015-09-29,-1.00272703171
2015-09-30,-1.0160548687
2015-10-01,-1.01469647884
2015-10-02,-1.06724095345
2015-10-03,-1.20174098015
2015-10-04,-1.16199934483
2015-10-05,-1.09866178036
2015-10-06,-1.08477914333
2015-10-07,-1.12889587879
2015-10-08,-1.21327567101
2015-10-09,-1.19673883915
2015-10-10,-1.06185352802
2015-10-11,-1.19309031963
2015-10-12,-1.24792087078
2015-10-13,-1.06570625305
2015-10-14,-0.988150000572
2015-10-15,-1.10097706318
2015-10-16,-1.20785486698
2015-10-17,-1.24772918224
2015-10-18,-1.23184168339
2015-10-19,-1.2408118248
